,crash_id,lat,long,street,severity,illumination,weather,road_conditon,year,day,hour,date,day_n_nite_dummy
170381,2020053698,40.6163,-79.868,GRUBBS RD,1,1.0,3.0,1.0,2020,1,17.0,2020-6,True
170412,2020054146,40.3571,-80.028,MATHILDA ST,1,1.0,3.0,1.0,2020,4,17.0,2020-7,True
170431,2020054532,40.4744,-79.7574,CENTER RD,1,1.0,3.0,1.0,2020,7,17.0,2020-7,True
170443,2020054718,40.3836,-79.9957,UNDERWOOD ST,1,1.0,3.0,1.0,2020,1,17.0,2020-7,True
170460,2020054927,40.4406,-80.156,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,6,17.0,2020-6,True
170472,2020055130,40.4788,-79.9443,STANTON AV,1,1.0,3.0,1.0,2020,2,17.0,2020-7,True
170495,2020055323,40.3041,-79.9935,EAGLE PRIDE LN,1,1.0,3.0,1.0,2020,3,17.0,2020-7,True
170496,2020055331,40.4317,-80.0137,VIRGINIA AV,1,1.0,3.0,1.0,2020,3,17.0,2020-7,True
170518,2020055695,40.4298,-79.9571,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,3,17.0,2020-7,True
170557,2020056115,40.4085,-79.9437,TECUMSEH ST,1,1.0,3.0,1.0,2020,5,17.0,2020-7,True
170559,2020056129,40.4889,-80.3387,LINCOLN HW,1,1.0,3.0,1.0,2020,5,17.0,2020-7,True
170561,2020056171,40.4387,-79.7456,NEW WM PENN HW,1,1.0,3.0,1.0,2020,2,17.0,2020-7,True
170579,2020056389,40.3677,-79.9297,IRWIN RUN RD,1,1.0,3.0,1.0,2020,6,17.0,2020-7,True
170606,2020056619,40.3496,-79.927,CAMP HOLLOW RD,1,1.0,3.0,1.0,2020,4,17.0,2020-7,True
170615,2020056719,40.3991,-80.0826,WASHINGTON AV,1,1.0,3.0,1.0,2020,7,17.0,2020-7,True
170624,2020056833,40.382,-79.8181,GREENSBURG PK,1,1.0,3.0,1.0,2020,3,17.0,2020-7,True
170640,2020057005,40.3447,-79.9613,LEBANON CHURCH RD,1,1.0,3.0,1.0,2020,1,17.0,2020-7,True
170648,2020057170,40.429,-79.9984,ARLINGTON AV,1,1.0,3.0,1.0,2020,2,17.0,2020-7,True
170653,2020057282,40.4692,-79.7667,DAVIDSON RD,1,1.0,3.0,1.0,2020,2,17.0,2020-7,True
170672,2020057479,40.4857,-80.1937,CHERRINGTON PY,1,1.0,3.0,1.0,2020,6,17.0,2020-7,True
170692,2020057842,40.4021,-79.8239,GREENSBURG PK,1,1.0,3.0,1.0,2020,6,17.0,2020-7,True
170694,2020057880,40.4275,-80.0545,NOBLESTOWN RD,1,1.0,3.0,1.0,2020,4,17.0,2020-7,True
170708,2020058012,40.3845,-80.0555,SERPENTINE DR,1,1.0,3.0,1.0,2020,4,17.0,2020-7,True
170716,2020058152,40.6555,-80.0748,MAINLINE PK,1,1.0,3.0,1.0,2020,5,17.0,2020-7,True
170719,2020058209,40.392,-79.8851,GREENSPRINGS AV,1,1.0,3.0,1.0,2020,4,17.0,2020-7,True
170750,2020058542,40.6336,-79.9387,COMMUNITY CENTER DR,1,1.0,3.0,1.0,2020,5,17.0,2020-7,True
170768,2020058747,40.4169,-80.0144,CRANE AV,1,1.0,3.0,1.0,2020,3,17.0,2020-7,True
170818,2020059399,40.4243,-80.112,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,6,17.0,2020-7,True
170821,2020059497,40.4509,-79.9357,AIKEN AV,1,1.0,3.0,1.0,2020,2,17.0,2020-7,True
170839,2020059783,40.4363,-79.9769,BL OF THE AL,1,1.0,3.0,1.0,2020,3,17.0,2020-7,True
170842,2020059790,40.3177,-80.0012,STONE MANCE DR,1,1.0,3.0,1.0,2020,3,17.0,2020-7,True
170856,2020059999,40.4802,-80.0268,WOODS RUN AV,1,1.0,3.0,1.0,2020,3,17.0,2020-7,True
170862,2020060057,40.5507,-80.0868,NORTH HILLS EX,1,1.0,3.0,1.0,2020,1,17.0,2020-7,True
170863,2020060076,40.3951,-79.8407,BESSEMER AV,1,1.0,3.0,1.0,2020,7,17.0,2020-7,True
170871,2020060116,40.4638,-79.9316,STRATFORD AV,1,1.0,3.0,1.0,2020,1,17.0,2020-7,True
170877,2020060163,40.4788,-79.9521,HOLMES ST,1,1.0,3.0,1.0,2020,4,17.0,2020-7,True
170884,2020060253,40.6069,-79.7639,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2020,4,17.0,2020-6,True
170926,2020060851,40.5985,-79.7623,6TH AV,1,1.0,3.0,1.0,2020,4,17.0,2020-7,True
170930,2020060894,40.3814,-79.8131,SANTOS AV,1,1.0,3.0,1.0,2020,6,17.0,2020-7,True
170948,2020061165,40.484,-80.0107,WATSON BL,1,1.0,3.0,1.0,2020,6,17.0,2020-7,True
170984,2020061498,40.4888,-80.0343,BENTON AV,1,1.0,3.0,1.0,2020,1,17.0,2020-8,True
170986,2020061503,40.4645,-80.1615,MONTOUR RUN RD,1,1.0,3.0,1.0,2020,1,17.0,2020-8,True
171014,2020061861,40.6333,-80.0593,PERRY HW,1,1.0,3.0,1.0,2020,2,17.0,2020-8,True
171062,2020062318,40.392,-80.0614,COCHRAN RD,1,1.0,3.0,1.0,2020,3,17.0,2020-8,True
171071,2020062490,40.3424,-79.8621,13TH AV,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
171101,2020062864,40.3259,-79.8395,WILL ST,1,1.0,3.0,1.0,2020,5,17.0,2020-8,True
171102,2020062866,40.3796,-79.9255,MIFFLIN RD,1,1.0,3.0,1.0,2020,5,17.0,2020-8,True
171121,2020063148,40.4224,-79.9985,EDGEMONT ST,1,1.0,3.0,1.0,2020,6,17.0,2020-8,True
171123,2020063152,40.3501,-79.8941,5TH ST,1,1.0,3.0,1.0,2020,6,17.0,2020-8,True
171131,2020063280,40.3482,-79.9473,MALL EN,1,1.0,3.0,1.0,2020,2,17.0,2020-8,True
171145,2020063455,40.4587,-79.908,FRANKSTOWN AV,1,1.0,3.0,1.0,2020,7,17.0,2020-8,True
171146,2020063460,40.5563,-80.0913,LAUREL OAK DR,1,1.0,3.0,1.0,2020,7,17.0,2020-8,True
171148,2020063505,40.5609,-80.0123,REMINGTON DR,1,1.0,3.0,1.0,2020,7,17.0,2020-8,True
171149,2020063508,40.4955,-79.9711,MAPLEWOOD RD,1,1.0,3.0,1.0,2020,7,17.0,2020-8,True
171184,2020063868,40.4138,-79.997,BAUSMAN ST,1,1.0,3.0,1.0,2020,6,17.0,2020-8,True
171194,2020063947,40.378,-79.828,OVERHILL DR,1,1.0,3.0,1.0,2020,3,17.0,2020-8,True
171198,2020064117,40.4636,-79.9306,PENN AV,1,1.0,3.0,1.0,2020,1,17.0,2020-8,True
171220,2020064268,40.4341,-79.9944,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,1,17.0,2020-8,True
171228,2020064346,40.5123,-80.1056,OHIO RIVER BL,1,1.0,3.0,1.0,2020,3,17.0,2020-8,True
171230,2020064353,40.3832,-80.1559,THOMS RUN RD,1,1.0,3.0,1.0,2020,3,17.0,2020-8,True
171233,2020064405,40.3927,-79.9344,GLENWOOD BR INT/RAMP B RD,1,1.0,3.0,1.0,2020,3,17.0,2020-8,True
171263,2020064773,40.3549,-79.9791,CLAIRTON BL,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
171265,2020064822,40.446,-79.828,RODI RD,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
171272,2020064941,40.5533,-79.8055,PILLOW AV,1,1.0,3.0,1.0,2020,7,17.0,2020-8,True
171287,2020065160,40.5721,-80.0225,LANCELOT DR,1,1.0,3.0,1.0,2020,5,17.0,2020-8,True
171312,2020065468,40.3893,-79.9854,OVERBROOK BL,1,1.0,3.0,1.0,2020,6,17.0,2020-8,True
171314,2020065474,40.5123,-79.9974,BABCOCK BL,1,1.0,3.0,1.0,2020,6,17.0,2020-8,True
171316,2020065522,40.4508,-79.8864,ROSEDALE ST,1,1.0,3.0,1.0,2020,6,17.0,2020-8,True
171336,2020065670,40.4718,-79.9201,N HIGHLAND AV,1,1.0,3.0,1.0,2020,7,17.0,2020-8,True
171337,2020065676,40.3965,-79.9984,SAW MILL RUN BL,1,1.0,3.0,1.0,2020,7,17.0,2020-8,True
171348,2020065909,40.4207,-80.0482,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,6,17.0,2020-8,True
171351,2020065946,40.3313,-80.0528,BETHEL CHURCH RD,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
171358,2020066028,40.4424,-79.7601,OLD HAYMAKER RD,1,1.0,3.0,1.0,2020,1,17.0,2020-8,True
171373,2020066255,40.3937,-80.02,BROOKLINE BL,1,1.0,3.0,1.0,2020,2,17.0,2020-8,True
171377,2020066360,40.4613,-79.9678,LIBERTY AV,1,1.0,3.0,1.0,2020,2,17.0,2020-8,True
171394,2020066552,40.4564,-79.7097,GOLDEN MILE HW,1,1.0,3.0,1.0,2020,2,17.0,2020-8,True
171395,2020066553,40.392,-79.8851,DUQUESNE AV,1,1.0,3.0,1.0,2020,2,17.0,2020-8,True
171399,2020066575,40.4578,-79.8192,STOWE DR,1,1.0,3.0,1.0,2020,3,17.0,2020-8,True
171405,2020066687,40.6043,-80.16,CAMPMEETING ROAD ET,1,1.0,3.0,1.0,2020,3,17.0,2020-8,True
171423,2020066936,40.3891,-79.8754,GLENCAIRN ST,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
171424,2020066943,40.4113,-80.0062,SAW MILL RUN BL,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
171451,2020067240,40.4318,-79.8487,GREENSBURG PK,1,1.0,3.0,1.0,2020,5,17.0,2020-8,True
171498,2020067652,40.379,-79.9239,MOONEY RD,1,1.0,3.0,1.0,2020,6,17.0,2020-8,True
171505,2020067678,40.3657,-80.0163,LIBRARY RD,1,1.0,3.0,1.0,2020,3,17.0,2020-8,True
171524,2020067824,40.3436,-80.0336,BETHEL CHURCH RD,1,1.0,3.0,1.0,2020,3,17.0,2020-8,True
171525,2020067825,40.3313,-80.0528,BETHEL CHURCH RD,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
171542,2020068061,40.4587,-79.9984,RAMP Q RD FR MADISON AV,1,1.0,3.0,1.0,2020,1,17.0,2020-8,True
171566,2020068436,40.4527,-79.8446,BEULAH RD,1,1.0,3.0,1.0,2020,2,17.0,2020-8,True
171567,2020068446,40.4648,-79.9483,CHOATE WY,1,1.0,3.0,1.0,2020,2,17.0,2020-8,True
171568,2020068447,40.3403,-79.9382,NEW ENGLAND RD,1,1.0,3.0,1.0,2020,2,17.0,2020-8,True
171592,2020068850,40.3378,-79.8076,JACKS RUN RD,1,1.0,3.0,1.0,2020,1,17.0,2020-8,True
171624,2020069402,40.4502,-80.1077,LORISH RD,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
171634,2020069489,40.3343,-79.9831,CURRY HOLLOW RD,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
171643,2020069592,40.5256,-79.842,HULTON RD,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
171648,2020069662,40.4403,-79.9915,CENTRE AV,1,1.0,3.0,1.0,2020,5,17.0,2020-8,True
171650,2020069665,40.3477,-79.9284,LEBANON SCHOOL RD,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
171651,2020069666,40.4207,-80.0463,GREENTREE RD,1,1.0,3.0,1.0,2020,5,17.0,2020-8,True
171653,2020069670,40.3845,-79.9844,BISCAYNE DR,1,1.0,3.0,1.0,2020,5,17.0,2020-8,True
171699,2020070026,40.5194,-80.1371,OHIO RIVER BL,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
171731,2020070263,40.4425,-79.8069,OLD WILLIAM PENN HW,1,1.0,3.0,1.0,2020,7,17.0,2020-8,True
171751,2020070493,40.3278,-79.8389,ROCKWOOD ST,1,1.0,3.0,1.0,2020,1,17.0,2020-8,True
171752,2020070508,40.6447,-79.9382,DICKEY RD,1,1.0,3.0,1.0,2020,1,17.0,2020-8,True
171754,2020070548,40.6299,-79.9686,GIBSON RD,1,1.0,3.0,1.0,2020,3,17.0,2020-8,True
171782,2020070788,40.3944,-79.7983,STATE ST,1,1.0,3.0,1.0,2020,2,17.0,2020-7,True
171785,2020070794,40.3185,-80.0721,JOHNSTON RD,1,1.0,3.0,1.0,2020,5,17.0,2020-8,True
171806,2020071073,40.5532,-80.0223,BABCOCK BL,1,1.0,3.0,1.0,2020,6,17.0,2020-8,True
171879,2020072007,40.4659,-80.0997,ADAMS DR,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
171880,2020072015,40.463,-79.9057,WASHINGTON BL,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
171884,2020072078,40.4538,-79.8244,RODI RD,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
171922,2020072522,40.4487,-79.9703,WATT ST,1,1.0,3.0,1.0,2020,7,17.0,2020-9,True
171924,2020072525,40.289,-80.0074,BROWNSVILLE RD,1,1.0,3.0,1.0,2020,7,17.0,2020-9,True
172011,2020073313,40.4611,-79.824,MARLOW DR,1,1.0,3.0,1.0,2020,3,17.0,2020-9,True
172013,2020073323,40.6094,-80.0154,PEARCE MILL RD,1,1.0,3.0,1.0,2020,1,17.0,2020-9,True
172029,2020073579,40.444,-79.9502,S DITHRIDGE ST,1,1.0,3.0,1.0,2020,4,17.0,2020-9,True
172039,2020073799,40.609,-79.9472,MAINLINE PK,1,1.0,3.0,1.0,2020,6,17.0,2020-9,True
172048,2020073904,40.2872,-80.0126,BROWNSVILLE RD,1,1.0,3.0,1.0,2020,1,17.0,2020-9,True
172066,2020074155,40.4724,-79.9679,WASHINGTON CR. BR/40TH ST,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
172072,2020074254,40.4736,-79.9723,EAST OHIO ST,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
172083,2020074426,40.3489,-79.939,LEBANON CHURCH RD,1,1.0,3.0,1.0,2020,6,17.0,2020-9,True
172087,2020074499,40.5219,-79.8422,ALLEGHENY RIVER BL,1,1.0,3.0,1.0,2020,6,17.0,2020-9,True
172105,2020074721,40.4389,-79.7621,WILLIAM PENN HW,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
172110,2020074757,40.4258,-80.0198,WOODRUFF ST,1,1.0,3.0,1.0,2020,7,17.0,2020-9,True
172123,2020074952,40.447,-79.949,5TH AV,1,1.0,3.0,1.0,2020,1,17.0,2020-9,True
172124,2020074955,40.4395,-79.9277,WIGHTMAN ST,1,1.0,3.0,1.0,2020,6,17.0,2020-9,True
172135,2020075046,40.3381,-79.8068,RAINBOW SHOPPING CTR EN,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
172138,2020075100,40.3039,-79.8948,FREMONT ST,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
172152,2020075266,40.4873,-79.9128,HIGHLAND PK BR,1,1.0,3.0,1.0,2020,2,17.0,2020-9,True
172168,2020075421,40.3622,-80.0466,TERRACE DR,1,1.0,3.0,1.0,2020,6,17.0,2020-9,True
172179,2020075551,40.4391,-80.011,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,7,17.0,2020-9,True
172183,2020075569,40.426,-79.8975,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,4,17.0,2020-9,True
172196,2020075695,40.369,-79.7823,LINCOLN HW,1,1.0,3.0,1.0,2020,3,17.0,2020-9,True
172209,2020075842,40.3604,-79.8689,SCOTT ST,1,1.0,3.0,1.0,2020,7,17.0,2020-9,True
172225,2020076021,40.5291,-80.1871,RAMP TO SEWICKLEY BR,1,1.0,3.0,1.0,2020,2,17.0,2020-8,True
172249,2020076279,40.4162,-80.0851,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,4,17.0,2020-9,True
172254,2020076350,40.5234,-80.1771,THORN RUN RD,1,1.0,3.0,1.0,2020,7,17.0,2020-8,True
172258,2020076435,40.4034,-80.0175,WOODWARD AV,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
172288,2020076781,40.3552,-79.8785,WASHINGTON ST,1,1.0,3.0,1.0,2020,6,17.0,2020-9,True
172312,2020076976,40.4569,-79.8941,FRANKSTOWN AV,1,1.0,3.0,1.0,2020,7,17.0,2020-9,True
172326,2020077088,40.3455,-80.1143,WASHINGTON PK,1,1.0,3.0,1.0,2020,3,17.0,2020-9,True
172341,2020077216,40.3761,-79.9074,ASPEN ST,1,1.0,3.0,1.0,2020,4,17.0,2020-9,True
172346,2020077246,40.4496,-79.9612,CENTRE AV,1,1.0,3.0,1.0,2020,1,17.0,2020-9,True
172347,2020077248,40.4567,-79.9972,TRIPOLI ST,1,1.0,3.0,1.0,2020,1,17.0,2020-9,True
172373,2020077457,40.4258,-79.9032,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,7,17.0,2020-9,True
172376,2020077511,40.605,-80.1046,PITTSBURGH CT,1,1.0,3.0,1.0,2020,1,17.0,2020-9,True
172378,2020077525,40.5622,-80.0205,BABCOCK BL,1,1.0,3.0,1.0,2020,6,17.0,2020-9,True
172436,2020078348,40.4188,-80.2017,N BRANCH RD,1,1.0,3.0,1.0,2020,4,17.0,2020-9,True
172452,2020078694,40.4136,-79.8525,YOST BL,1,1.0,3.0,1.0,2020,6,17.0,2020-9,True
172481,2020078941,40.5017,-79.9454,CRESCENT ST,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
172499,2020079094,40.4697,-79.9302,BLACK ST,1,1.0,3.0,1.0,2020,6,17.0,2020-9,True
172506,2020079173,40.4823,-80.0352,ORCHLEE ST,1,1.0,3.0,1.0,2020,6,17.0,2020-9,True
172518,2020079289,40.447,-80.1679,SR 0022 SH,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
172522,2020079352,40.4528,-80.165,PARK MANOR DR,1,1.0,3.0,1.0,2020,7,17.0,2020-9,True
172524,2020079386,40.4411,-80.0312,SAW MILL RUN BL,1,1.0,3.0,1.0,2020,7,17.0,2020-9,True
172529,2020079405,40.4698,-79.9637,FORTIETH ST,1,1.0,3.0,1.0,2020,7,17.0,2020-9,True
172564,2020079733,40.6051,-79.9471,BARDONNER RD ET,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
172624,2020080504,40.368,-79.7798,MOSSIDE BL,1,1.0,3.0,1.0,2020,4,17.0,2020-9,True
172650,2020080753,40.4932,-80.0895,ROBINSON BL,1,1.0,3.0,1.0,2020,4,17.0,2020-9,True
172676,2020081138,40.482,-80.0417,CALIFORNIA AV,1,1.0,3.0,1.0,2020,5,17.0,2020-10,True
172677,2020081141,40.4644,-79.9791,THIRTYFIRST ST BR,1,1.0,3.0,1.0,2020,5,17.0,2020-10,True
172678,2020081143,40.4986,-80.0619,S HOME AV,1,1.0,3.0,1.0,2020,5,17.0,2020-10,True
172680,2020081194,40.4418,-79.762,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,3,17.0,2020-9,True
172711,2020081533,40.4091,-80.03,COAST AV,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
172712,2020081561,40.5167,-79.7292,OLD LEECHBURG RD,1,1.0,3.0,1.0,2020,1,17.0,2020-9,True
172728,2020081773,40.4668,-79.7989,UNIVERSAL RD,1,1.0,3.0,1.0,2020,7,17.0,2020-10,True
172745,2020081981,40.5126,-80.1357,NEVLLE ISLAND INT/RP J RD,1,1.0,3.0,9.0,2020,5,17.0,2020-10,True
172747,2020081988,40.4495,-80.003,FORT DUQUESNE BR,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
172749,2020081994,40.5266,-79.9635,PARK CIRCLE DR,1,1.0,3.0,1.0,2020,5,17.0,2020-10,True
172753,2020082071,40.5359,-80.183,BANK ST,1,1.0,3.0,1.0,2020,1,17.0,2020-10,True
172772,2020082358,40.4706,-80.0913,MCKEES ROCKS RD,1,1.0,3.0,1.0,2020,2,17.0,2020-10,True
172778,2020082490,40.4767,-79.7621,SALTSBURG RD,1,1.0,3.0,1.0,2020,7,17.0,2020-9,True
172780,2020082499,40.5645,-79.7986,TAWNEY RUN RD,1,1.0,3.0,1.0,2020,7,17.0,2020-10,True
172798,2020082790,40.3477,-79.817,LINCOLN WY,1,1.0,3.0,1.0,2020,3,17.0,2020-10,True
172800,2020082878,40.3491,-79.8183,LINCOLN WY,1,1.0,3.0,1.0,2020,3,17.0,2020-10,True
172804,2020082907,40.3393,-79.9136,PHILLIP MURRAY RD,1,1.0,3.0,1.0,2020,4,17.0,2020-9,True
172809,2020082925,40.3403,-79.9382,CENTURY III MALL ENT RD,1,1.0,3.0,1.0,2020,3,17.0,2020-10,True
172835,2020083177,40.4515,-80.0189,WESTERN AV,1,1.0,3.0,1.0,2020,4,17.0,2020-10,True
172844,2020083403,40.4115,-79.8731,FLEET ST,1,1.0,3.0,1.0,2020,3,17.0,2020-10,True
172860,2020083571,40.3816,-80.059,SALEM DR,1,1.0,3.0,1.0,2020,4,17.0,2020-10,True
172862,2020083601,40.427,-79.9702,SARAH ST,1,1.0,3.0,1.0,2020,5,17.0,2020-10,True
172878,2020083865,40.4356,-79.8669,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,2,17.0,2020-10,True
172884,2020083964,40.4486,-80.0239,LIGHTHILL ST,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
172885,2020083971,40.6471,-80.0093,BABCOCK BL,1,1.0,3.0,1.0,2020,3,17.0,2020-10,True
172887,2020083987,40.6587,-80.0951,BRUSH CREEK RD,1,1.0,3.0,1.0,2020,5,17.0,2020-10,True
172890,2020084055,40.3809,-79.8147,HILDA AV,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
172901,2020084147,40.4119,-80.0802,JANE ST,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
172912,2020084269,40.4741,-79.9714,EAST OHIO ST,1,1.0,3.0,1.0,2020,7,17.0,2020-10,True
172924,2020084430,40.4518,-80.1712,AIRPORT PY,1,1.0,3.0,1.0,2020,4,17.0,2020-8,True
172931,2020084454,40.4485,-80.0077,FORT DUQUESNE BR,1,1.0,3.0,1.0,2020,5,17.0,2020-10,True
172944,2020084578,40.5214,-80.0053,MCKNIGHT RD,1,1.0,3.0,1.0,2020,1,17.0,2020-10,True
172957,2020084678,40.3766,-80.1134,THOMS RUN RD,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
172978,2020085110,40.3962,-79.839,GRANDVIEW AV,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
172984,2020085214,40.4552,-79.914,PENN AV,1,1.0,3.0,1.0,2020,3,17.0,2020-10,True
173001,2020085427,40.6144,-80.092,SOERGEL ORCHARDS LT,1,1.0,3.0,1.0,2020,3,17.0,2020-10,True
173023,2020085777,40.3679,-80.0329,HOODRIDGE DR,1,1.0,3.0,1.0,2020,2,17.0,2020-10,True
173032,2020085854,40.5338,-79.8448,FREEPORT RD,1,1.0,3.0,1.0,2020,3,17.0,2020-10,True
173082,2020086418,40.4735,-79.9582,HOME ST,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
173087,2020086495,40.4706,-79.9328,N AIKEN AV,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
173093,2020086590,40.4261,-80.2948,ROBINSON HW,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
173103,2020086686,40.4169,-80.0144,CRANE AV,1,1.0,3.0,1.0,2020,7,17.0,2020-10,True
173109,2020086728,40.4895,-79.9272,BUTLER ST,1,1.0,3.0,1.0,2020,7,17.0,2020-10,True
173160,2020087443,40.3783,-79.8041,LINCOLN HW,1,1.0,3.0,1.0,2020,5,17.0,2020-9,True
173203,2020087924,40.4394,-80.0104,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,1,17.0,2020-10,True
173234,2020088143,40.4174,-80.0562,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
173241,2020088219,40.556,-79.8683,MEADOWVALE RD,1,1.0,3.0,1.0,2020,7,17.0,2020-10,True
173243,2020088221,40.5463,-80.2405,SPRING RUN RD,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
173297,2020089012,40.4383,-79.9336,FORBES AV,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
173318,2020089321,40.5015,-80.075,FISK AV,1,1.0,3.0,1.0,2020,3,17.0,2020-10,True
173321,2020089369,40.4232,-79.9974,BELTZHOOVER AV,1,1.0,3.0,1.0,2020,7,17.0,2020-10,True
173348,2020089694,40.3447,-79.9485,CENTURY DR,1,1.0,3.0,1.0,2020,4,17.0,2020-10,True
173442,2020090654,40.5051,-80.2198,PATTON DR,1,1.0,3.0,1.0,2020,2,17.0,2020-10,True
173524,2020091675,40.3834,-79.9788,CLAUS AV,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
173563,2020092045,40.519,-80.0048,MCKNIGHT RD,1,1.0,3.0,1.0,2020,7,17.0,2020-10,True
173569,2020092077,40.3773,-80.0421,CASTLE SHANNON BL,1,1.0,3.0,1.0,2020,7,17.0,2020-10,True
173580,2020092210,40.4014,-79.7801,WALL AV,1,1.0,3.0,1.0,2020,4,17.0,2020-7,True
173590,2020092402,40.4648,-79.94,PACIFIC RD,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
173615,2020092854,40.4944,-79.9091,HGHLND PRK BR INT/RP C RD,1,1.0,3.0,1.0,2020,1,17.0,2020-10,True
173647,2020093211,40.4939,-79.784,SIPLE ST,1,1.0,3.0,1.0,2020,3,17.0,2020-11,True
173660,2020093371,40.429,-79.8884,PENN LINCOLN PY,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
173668,2020093474,40.4624,-79.9909,ITIN ST,1,2.0,3.0,1.0,2020,4,17.0,2020-11,False
173676,2020093622,40.512,-79.9471,SAXONBURG BL,1,2.0,3.0,1.0,2020,3,17.0,2020-11,False
173712,2020093893,40.416,-79.9467,MOBILE ST,1,3.0,3.0,1.0,2020,3,17.0,2020-11,False
173716,2020093971,40.4387,-79.748,NEW WM PENN HW,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
173723,2020094139,40.5305,-80.0093,SIEBERT RD,1,1.0,3.0,1.0,2020,6,17.0,2020-10,True
173734,2020094171,40.4982,-79.9464,ELM LN,1,1.0,3.0,1.0,2020,7,17.0,2020-10,True
173746,2020094337,40.4649,-79.9541,MAIN ST,1,3.0,3.0,1.0,2020,6,17.0,2020-11,False
173747,2020094339,40.4611,-79.983,EAST OHIO ST,1,3.0,3.0,1.0,2020,6,17.0,2020-11,False
173749,2020094369,40.6459,-80.0716,ROWAN RD,1,3.0,3.0,1.0,2020,6,17.0,2020-11,False
173764,2020094516,40.5789,-79.9531,CRAIGHEAD RD,1,3.0,3.0,1.0,2020,2,17.0,2020-11,False
173774,2020094731,40.5139,-79.9515,WILLIAM FLYNN HW,1,3.0,3.0,1.0,2020,3,17.0,2020-11,False
173785,2020094786,40.4443,-80.1302,MCCORMICK RD,1,2.0,3.0,1.0,2020,7,17.0,2020-11,False
173796,2020094844,40.3431,-79.9689,FIDELITY DR,1,3.0,3.0,1.0,2020,7,17.0,2020-11,False
173837,2020095342,40.3854,-79.9785,BROWNSVILLE RD,1,3.0,3.0,1.0,2020,2,17.0,2020-11,False
173911,2020096134,40.4255,-79.9067,PENN LINCOLN PY,1,3.0,3.0,1.0,2020,7,17.0,2020-11,False
173946,2020096667,40.4173,-79.8901,COLLINGWOOD AV,1,3.0,3.0,1.0,2020,4,17.0,2020-11,False
173947,2020096672,40.3656,-79.9089,MCELHINNY AV,1,3.0,3.0,1.0,2020,5,17.0,2020-11,False
173961,2020096870,40.4305,-79.9984,LIBERTY BR,1,3.0,3.0,1.0,2020,5,17.0,2020-11,False
