,crash_id,lat,long,street,severity,illumination,weather,road_conditon,year,day,hour,date,day_n_nite_dummy
160342,2019030146,40.4294,-79.9991,MCARDLE RD,1,3.0,3.0,1.0,2019,7,20.0,2019-3,False
160344,2019109009,40.6226,-80.0694,WEXFORD BAYNE RD,1,1.0,3.0,1.0,2019,4,18.0,2019-10,True
160345,2019109011,40.4904,-79.7831,UNIVERSAL RD,1,1.0,3.0,1.0,2019,5,8.0,2019-10,True
160346,2019109014,40.3972,-79.9807,AGNEW ST,1,3.0,3.0,1.0,2019,1,22.0,2019-10,False
160347,2019030360,40.3249,-80.0156,CORRIGAN DR,1,1.0,3.0,1.0,2019,1,17.0,2019-3,True
160348,2019031114,40.4479,-80.0021,SANDUSKY ST,1,1.0,3.0,1.0,2019,3,17.0,2019-3,True
160349,2019031562,40.6036,-79.764,12TH AV,1,1.0,3.0,1.0,2019,5,7.0,2019-3,True
160350,2019109032,40.6141,-80.1441,WARRENDALE BAYNE RD (T,1,1.0,3.0,1.0,2019,2,99.0,2019-10,True
160351,2019109034,40.3243,-79.9029,NEW ENGLAND RD,1,2.0,3.0,1.0,2019,4,18.0,2019-10,False
160352,2019109035,40.3883,-80.0429,WASHINGTON RD,1,1.0,3.0,1.0,2019,1,17.0,2019-10,True
160353,2019109077,40.3374,-79.8065,OAK PARK MALL LT,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
160356,2019135429,40.5123,-79.9974,BABCOCK BL,1,1.0,3.0,1.0,2019,7,9.0,2019-12,True
160357,2019031881,40.438,-79.9131,S DALLAS AV,1,1.0,3.0,1.0,2019,4,8.0,2019-3,True
160358,2019032303,40.5473,-79.819,GULF LAB RD,1,1.0,3.0,1.0,2019,6,16.0,2019-3,True
160359,2019032650,40.494,-80.0564,SHERIDAN AV,1,1.0,3.0,1.0,2019,7,13.0,2019-3,True
160360,2019033033,40.5162,-79.8429,WASHINGTON AV,1,1.0,3.0,9.0,2019,2,16.0,2019-3,True
160361,2019135432,40.2646,-79.8786,WEIGLES HILL RD,1,1.0,3.0,1.0,2019,2,13.0,2019-12,True
160362,2019135440,40.3222,-79.8177,RIPPLE RD,1,3.0,3.0,9.0,2019,1,2.0,2019-12,False
160363,2019135445,40.4629,-80.0244,SUCCESS ST,1,1.0,3.0,1.0,2019,3,10.0,2019-12,True
160366,2019033499,40.4339,-79.8368,EDGEWOOD RD,1,2.0,3.0,1.0,2019,3,23.0,2019-3,False
160367,2019033618,40.3231,-79.9304,COAL VALLEY RD,1,3.0,3.0,1.0,2019,6,23.0,2019-3,False
160368,2019135460,40.3737,-79.8448,EAST GRANT AV,1,1.0,3.0,1.0,2019,4,9.0,2019-12,True
160369,2019135467,40.4668,-79.8329,FRANKSTOWN RD,1,1.0,3.0,1.0,2019,3,12.0,2019-12,True
160370,2019135476,40.4394,-80.1897,SR 0022 SH,1,1.0,3.0,1.0,2019,4,8.0,2019-11,True
160373,2019057398,40.4173,-80.0049,SYLVANIA AV,1,1.0,3.0,1.0,2019,4,9.0,2019-6,True
160375,2019057182,40.4483,-79.9346,5TH AV,1,1.0,3.0,1.0,2019,4,18.0,2019-6,True
160376,2019132869,40.4904,-79.7831,UNIVERSAL RD,1,3.0,3.0,1.0,2019,2,18.0,2019-12,False
160377,2019132890,40.5369,-80.185,RIVER AV,1,3.0,3.0,1.0,2019,2,18.0,2019-12,False
160378,2019132897,40.5801,-79.9641,SAMPLE RD,1,2.0,3.0,1.0,2019,2,18.0,2019-12,False
160379,2019120127,40.4387,-79.9933,DIAMOND ST,1,1.0,3.0,1.0,2019,3,13.0,2019-11,True
160380,2019120130,40.4358,-79.896,HENRIETTA ST,1,1.0,3.0,1.0,2019,7,12.0,2019-11,True
160381,2019120132,40.4405,-79.9878,CENTRE AV,1,1.0,3.0,1.0,2019,7,12.0,2019-11,True
160382,2019120142,40.4959,-79.9121,ALLEGHENY VALLEY EX,1,3.0,3.0,1.0,2019,5,21.0,2019-10,False
160383,2019115809,40.4495,-80.1074,LORISH RD,1,1.0,3.0,1.0,2019,3,12.0,2019-11,True
160385,2019115821,40.4219,-80.0462,GREENTREE RD,1,1.0,3.0,1.0,2019,6,7.0,2019-11,True
160387,2019034223,40.4689,-79.9764,EAST OHIO ST,1,3.0,3.0,1.0,2019,5,20.0,2019-3,False
160388,2019034329,40.3236,-79.8389,LONG RUN RD,1,1.0,3.0,1.0,2019,4,12.0,2019-3,True
160389,2019034592,40.4439,-79.9388,FORBES AV,1,1.0,3.0,1.0,2019,7,7.0,2019-3,True
160390,2019034831,40.4267,-79.9181,SQUIRREL HILL TN,1,1.0,3.0,1.0,2019,6,13.0,2019-1,True
160391,2019035379,40.4689,-80.0686,BROADWAY AV,1,3.0,3.0,1.0,2019,3,2.0,2019-4,False
160392,2019035799,40.4302,-80.0284,SAWMILL RUN INT/RAMP C RD,1,1.0,3.0,1.0,2019,3,17.0,2019-4,True
160393,2019036090,40.4813,-79.953,DRESDEN WY,1,1.0,3.0,1.0,2019,4,19.0,2019-4,True
160395,2019036772,40.2872,-80.0016,BROWNSVILLE RD,1,3.0,3.0,1.0,2019,7,3.0,2019-3,False
160396,2019037040,40.4586,-79.9191,PENN AV,1,1.0,3.0,1.0,2019,7,13.0,2019-4,True
160398,2019037413,40.3318,-79.9458,CLAIRTON BL,1,1.0,3.0,1.0,2019,2,16.0,2019-4,True
160399,2019037734,40.3556,-80.0403,CONNOR RD,1,1.0,3.0,1.0,2019,1,15.0,2019-4,True
160400,2019038162,40.351,-79.8846,NORTH STATE ST,1,1.0,3.0,2.0,2019,7,7.0,2019-3,True
160401,2019038503,40.392,-79.8851,GREENSPRINGS AV,1,3.0,3.0,1.0,2019,2,21.0,2019-4,False
160408,2019115831,40.4392,-80.008,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,1,13.0,2019-10,True
160409,2019115858,40.5206,-80.1406,OHIO RIVER BL,1,2.0,3.0,1.0,2019,2,17.0,2019-11,False
160410,2019135586,40.363,-80.1242,REICHOLD PLANT EN,1,1.0,3.0,1.0,2019,5,14.0,2019-12,True
160411,2019135590,40.3729,-80.049,MAIN ENTRANCE DR,1,1.0,3.0,1.0,2019,2,12.0,2019-12,True
160413,2019135592,40.5343,-80.2025,UNIVERSITY BL,1,2.0,3.0,1.0,2019,7,21.0,2019-12,False
160415,2019120154,40.4958,-79.9115,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2019,6,13.0,2019-11,True
160417,2019120175,40.4581,-79.8758,WILKINSBURG AV,1,2.0,3.0,1.0,2019,6,17.0,2019-11,False
160418,2019115862,40.4394,-80.1116,RAYMOND P SHAFER HW,1,2.0,3.0,1.0,2019,3,19.0,2019-11,False
160419,2019115870,40.4557,-79.7563,EAST/WEST TU,1,2.0,3.0,1.0,2019,5,18.0,2019-11,False
160420,2019115873,40.5945,-79.898,EAST/WEST TU,1,2.0,3.0,1.0,2019,5,23.0,2019-11,False
160423,2019120201,40.4519,-79.952,CENTRE AV,1,3.0,3.0,1.0,2019,6,21.0,2019-11,False
160424,2019120205,40.3734,-80.0488,WASHINGTON RD,1,1.0,3.0,1.0,2019,6,14.0,2019-11,True
160425,2019038862,40.5222,-80.1739,FOURTH AV,1,1.0,3.0,1.0,2019,2,8.0,2019-3,True
160426,2019039065,40.3387,-80.025,WALMART LT,1,1.0,3.0,1.0,2019,5,9.0,2019-3,True
160428,2019039549,40.5171,-79.7266,SARDIS RD,1,1.0,3.0,1.0,2019,1,11.0,2019-4,True
160430,2019039967,40.6203,-79.9443,WILLIAM FLINN HW,1,1.0,3.0,1.0,2019,3,9.0,2019-4,True
160431,2019040269,40.5041,-80.0822,OHIO RIVER BL,1,1.0,3.0,1.0,2019,2,7.0,2019-3,True
160432,2019040547,40.4958,-80.0669,ELIZABETH AV,1,3.0,3.0,1.0,2019,4,23.0,2019-4,False
160433,2019040813,40.5585,-79.8031,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2019,3,13.0,2019-4,True
160434,2019041083,40.3131,-80.0665,MCMURRAY RD,1,1.0,3.0,1.0,2019,4,19.0,2019-4,True
160436,2019041439,40.4476,-80.1649,RAMP C/TONIDALE INT RD,1,1.0,3.0,1.0,2019,6,12.0,2019-4,True
160437,2019041665,40.4197,-79.9283,MURRAY AV,1,1.0,3.0,1.0,2019,2,11.0,2019-4,True
160438,2019041980,40.4826,-79.7217,OBLOCK RD,1,1.0,3.0,1.0,2019,1,12.0,2019-4,True
160439,2019042342,40.4347,-80.0169,OLYMPIA ST,1,1.0,3.0,1.0,2019,3,18.0,2019-4,True
160440,2019042469,40.4441,-79.919,WILKINS AV,1,1.0,3.0,1.0,2019,4,12.0,2019-4,True
160444,2019043503,40.2539,-79.8178,FALLEN TIMBER RD,1,1.0,3.0,1.0,2019,7,9.0,2019-4,True
160445,2019115887,40.4279,-80.2817,SR 0022 SH,1,2.0,3.0,1.0,2019,7,4.0,2019-11,False
160446,2019115890,40.4609,-79.9994,EAST STREET VALLEY ET,1,3.0,3.0,1.0,2019,7,18.0,2019-11,False
160447,2019115894,40.4417,-79.828,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,1,15.0,2019-11,True
160448,2019115903,40.4705,-79.7647,EAST/WEST TU,1,1.0,3.0,1.0,2019,2,6.0,2019-11,True
160449,2019109082,40.4641,-79.8285,DUFF RD,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
160450,2019109089,40.4382,-79.996,ROSS ST,1,1.0,3.0,1.0,2019,2,18.0,2019-10,True
160451,2019109105,40.436,-79.9948,RAMP G RD,1,3.0,3.0,1.0,2019,2,19.0,2019-10,False
160452,2019109108,40.3257,-79.816,RIPPLE RD,1,1.0,3.0,1.0,2019,5,17.0,2019-10,True
160453,2019043923,40.4411,-79.9576,ATWOOD ST,1,1.0,3.0,1.0,2019,1,19.0,2019-4,True
160454,2019044256,40.5244,-79.962,MT ROYAL BL,1,1.0,3.0,1.0,2019,2,17.0,2019-4,True
160455,2019044527,40.3528,-80.0262,VALLEY DR,1,1.0,3.0,9.0,2019,5,7.0,2019-4,True
160456,2019044783,40.4772,-79.9933,SPRING GARDEN AV,1,3.0,3.0,9.0,2019,4,4.0,2019-5,False
160457,2019109123,40.3142,-79.8833,GLASSPORT-ELIZABETH RD,1,1.0,3.0,1.0,2019,1,13.0,2019-10,True
160461,2019135593,40.5092,-80.2024,SHARON RD,1,3.0,3.0,1.0,2019,1,3.0,2019-12,False
160464,2019135596,40.4652,-80.1956,AIRPORT PY,1,3.0,3.0,1.0,2019,7,4.0,2019-12,False
160466,2019132907,40.4144,-79.9881,BROWNSVILLE RD,1,3.0,3.0,1.0,2019,2,23.0,2019-12,False
160467,2019132913,40.4943,-80.034,TRANSVAAL AV,1,3.0,3.0,1.0,2019,6,23.0,2019-12,False
160468,2019132920,40.4236,-79.9889,ARLINGTON AV,1,3.0,3.0,1.0,2019,2,1.0,2019-12,False
160469,2019045147,40.4584,-79.8464,LINDBERG AV,1,3.0,3.0,1.0,2019,5,1.0,2019-5,False
160470,2019045460,40.6087,-80.1594,CAMPMEETING ROAD ET,1,1.0,3.0,1.0,2019,6,8.0,2019-5,True
160471,2019045732,40.4374,-79.7762,MONROEVILLE BL,1,1.0,3.0,1.0,2019,7,15.0,2019-4,True
160473,2019132930,40.5461,-79.9558,BERNICE DR,1,2.0,3.0,1.0,2019,3,0.0,2019-12,False
160474,2019132932,40.3045,-79.8824,STATE ST,1,3.0,3.0,1.0,2019,3,3.0,2019-12,False
160475,2019132949,40.4165,-80.0298,CRANE AV,1,1.0,3.0,1.0,2019,2,14.0,2019-12,True
160476,2019132951,40.6384,-80.0517,ENGLISH RD,1,3.0,3.0,1.0,2019,7,20.0,2019-12,False
160480,2019120233,40.4726,-80.0312,SHADELAND AV,1,3.0,3.0,1.0,2019,6,18.0,2019-11,False
160483,2019135599,40.362,-80.0112,MCROBERTS RD,1,3.0,3.0,1.0,2019,4,18.0,2019-12,False
160484,2019135600,40.3736,-80.0065,LIBRARY RD,1,1.0,3.0,1.0,2019,7,13.0,2019-12,True
160485,2019097301,40.4573,-79.7089,GOLDEN MILE HW,1,1.0,3.0,1.0,2019,5,16.0,2019-9,True
160486,2019097302,40.43,-80.0653,BALDWICK RD,1,1.0,3.0,1.0,2019,6,16.0,2019-9,True
160487,2019097310,40.5272,-79.9503,FALL RUN RD,1,2.0,3.0,1.0,2019,6,19.0,2019-9,False
160488,2019097313,40.4567,-79.8442,NELBON AV,1,1.0,3.0,1.0,2019,6,17.0,2019-9,True
160489,2019132952,40.4349,-79.7906,MURRAY LN,1,1.0,3.0,1.0,2019,2,13.0,2019-12,True
160490,2019132965,40.4299,-79.7513,MOSSIDE BL,1,1.0,3.0,1.0,2019,7,13.0,2019-12,True
160491,2019132986,40.4489,-79.9873,PENN AV,1,1.0,3.0,9.0,2019,3,8.0,2019-12,True
160493,2019135601,40.3743,-80.0085,WABASH AV,1,1.0,3.0,9.0,2019,2,8.0,2019-12,True
160497,2019046215,40.5034,-80.0251,CEMETERY LN,1,1.0,3.0,1.0,2019,7,5.0,2019-4,True
160498,2019046426,40.4067,-79.8394,NORTH AV,1,1.0,3.0,1.0,2019,2,8.0,2019-5,True
160499,2019046762,40.4531,-79.9803,24TH ST,1,1.0,3.0,1.0,2019,3,12.0,2019-5,True
160500,2019047121,40.5242,-79.8417,ALLEGHENY AV,1,1.0,3.0,1.0,2019,2,12.0,2019-5,True
160501,2019047469,40.5658,-80.0165,BABCOCK BL,1,1.0,3.0,1.0,2019,1,13.0,2019-5,True
160503,2019048027,40.4216,-79.9843,S 18TH ST,1,3.0,3.0,1.0,2019,7,3.0,2019-5,False
160506,2019048885,40.4599,-79.9294,EUCLID AV,1,3.0,3.0,9.0,2019,5,22.0,2019-5,False
160507,2019049916,40.4732,-79.9722,RAMP P RD,1,3.0,3.0,1.0,2019,4,2.0,2019-5,False
160509,2019050384,40.4609,-79.9152,FRANKSTOWN AV,1,3.0,3.0,1.0,2019,6,1.0,2019-5,False
160510,2019050635,40.4766,-80.1196,RAYMOND P SHAFER HW,1,1.0,3.0,1.0,2019,2,16.0,2019-5,True
160511,2019050840,40.4092,-80.0321,BANKSVILLE RD,1,1.0,3.0,1.0,2019,7,15.0,2019-5,True
160512,2019051121,40.4264,-80.0729,CHARTIERS AV,1,1.0,3.0,1.0,2019,1,16.0,2019-5,True
160513,2019051173,40.4302,-79.8815,PENN LINCOLN PY,1,1.0,3.0,9.0,2019,1,14.0,2019-5,True
160514,2019051348,40.4034,-80.0305,BROADWAY AV,1,1.0,3.0,1.0,2019,2,8.0,2019-5,True
160515,2019051628,40.3351,-79.8457,27TH ST,1,3.0,3.0,1.0,2019,2,21.0,2019-5,False
160516,2019052053,40.3382,-80.0981,MORROW RD,1,3.0,3.0,1.0,2019,3,23.0,2019-5,False
160517,2019052954,40.3532,-79.9781,CLAIRTON BL,1,1.0,3.0,1.0,2019,5,6.0,2019-5,True
160518,2019115907,40.44,-80.1548,PENN LINCOLN PY,1,2.0,3.0,1.0,2019,2,20.0,2019-11,False
160522,2020000009,40.3876,-79.8666,DUQUESNE BL,1,3.0,3.0,1.0,2019,6,21.0,2019-12,False
160524,2020000139,40.3301,-80.0586,BETHEL CHURCH RD,1,3.0,3.0,1.0,2019,6,18.0,2019-12,False
160525,2020000146,40.3853,-79.9785,BROWNSVILLE RD,1,3.0,3.0,1.0,2019,7,22.0,2019-12,False
160526,2019120236,40.4987,-80.0642,ELIZABETH AV,1,1.0,3.0,1.0,2019,7,15.0,2019-11,True
160527,2019120239,40.4434,-80.009,FORT DUQUESNE BR,1,1.0,3.0,1.0,2019,1,7.0,2019-9,True
160528,2019120241,40.4296,-79.9569,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,1,16.0,2019-9,True
160529,2019120244,40.6091,-80.0945,RAYMOND P SHAFER HW,1,2.0,3.0,1.0,2019,3,20.0,2019-10,False
160533,2019133020,40.3051,-80.0363,KINGS SCHOOL RD,1,1.0,3.0,1.0,2019,4,13.0,2019-12,True
160534,2019052061,40.4103,-79.9904,BROWNSVILLE RD,1,3.0,3.0,1.0,2019,7,22.0,2019-5,False
160535,2019052095,40.4248,-79.9796,JOSEPHINE ST,1,1.0,3.0,1.0,2019,7,14.0,2019-5,True
160536,2019052108,40.4674,-80.0611,RAILROAD ST,1,1.0,3.0,1.0,2019,3,14.0,2019-5,True
160539,2019115961,40.3541,-79.9144,LEBANON CHURCH RD,1,1.0,3.0,1.0,2019,4,15.0,2019-11,True
160541,2019053165,40.5227,-79.9424,MIDDLE RD,1,1.0,3.0,1.0,2019,3,16.0,2019-5,True
160543,2019053709,40.4636,-80.0287,RAMP 30 RD,1,3.0,3.0,1.0,2019,1,21.0,2019-5,False
160544,2019053953,40.4869,-79.9255,JANCEY ST,1,1.0,3.0,1.0,2019,7,5.0,2019-5,True
160545,2019054314,40.4281,-79.9479,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,7,17.0,2019-5,True
160549,2019055202,40.3769,-79.9093,INTERBORO AV,1,3.0,3.0,1.0,2019,5,0.0,2019-5,False
160550,2019055536,40.4614,-79.8631,GRAHAM BL,1,3.0,3.0,1.0,2019,6,21.0,2019-5,False
160551,2019055839,40.5163,-80.0045,MCKNIGHT RD,1,1.0,3.0,1.0,2019,4,8.0,2019-5,True
160552,2019056053,40.4034,-80.0584,GREENTREE RD,1,1.0,3.0,1.0,2019,7,13.0,2019-6,True
160553,2019056264,40.4842,-79.9078,ALLEGHENY RIVER BL,1,3.0,3.0,1.0,2019,6,22.0,2019-5,False
160554,2019056841,40.4275,-80.1291,PENN LINCOLN PY,1,1.0,3.0,1.0,2019,2,19.0,2019-5,True
160556,2019057561,40.4646,-79.9799,EAST OHIO ST,1,1.0,3.0,1.0,2019,5,15.0,2019-6,True
160557,2020000189,40.3353,-80.0513,FORT COUCH RD,1,3.0,3.0,1.0,2019,2,17.0,2019-12,False
160560,2019115974,40.3734,-80.0488,WASHINGTON RD,1,1.0,3.0,1.0,2019,1,14.0,2019-11,True
160562,2019115977,40.472,-80.2211,AIRPORT PY,1,1.0,3.0,1.0,2019,7,8.0,2019-11,True
160563,2019109130,40.4261,-79.8815,LACROSSE ST,1,1.0,3.0,1.0,2019,2,17.0,2019-10,True
160565,2019109143,40.4303,-79.9819,S 17TH ST,1,3.0,3.0,9.0,2019,1,2.0,2019-10,False
160566,2019109150,40.5145,-80.0228,BEECHMONT AV,1,3.0,3.0,1.0,2019,6,22.0,2019-10,False
160567,2019057857,40.3911,-79.9818,RAVEN ST,1,1.0,3.0,1.0,2019,6,10.0,2019-6,True
160568,2019058165,40.3516,-80.0507,WASHINGTON RD,1,1.0,3.0,1.0,2019,5,11.0,2019-6,True
160569,2019058456,40.4267,-79.9764,JANE ST,1,1.0,3.0,1.0,2019,6,16.0,2019-6,True
160570,2019058394,40.496,-80.0079,MT TROY RD,1,1.0,3.0,1.0,2019,1,9.0,2019-6,True
160571,2019052147,40.473,-79.9689,WASHINGTON CR. BR/40TH ST,1,1.0,3.0,1.0,2019,4,9.0,2019-5,True
160572,2019052495,40.3712,-80.0495,MAYFAIR DR,1,1.0,3.0,1.0,2019,4,17.0,2019-5,True
160573,2019052517,40.6346,-79.9397,WILLIAM FLINN HW,1,1.0,3.0,1.0,2019,4,12.0,2019-5,True
160574,2019052533,40.4831,-79.899,ALLEGHENY RIVER BL,1,1.0,3.0,1.0,2019,5,12.0,2019-5,True
160575,2019058401,40.4498,-80.1086,STEUBENVILLE PK,1,1.0,3.0,1.0,2019,1,8.0,2019-6,True
160576,2019058407,40.4283,-80.0238,SAW MILL RUN BL,1,1.0,3.0,1.0,2019,1,11.0,2019-6,True
160577,2019058412,40.6146,-79.966,ELGRO RD,1,1.0,3.0,1.0,2019,7,9.0,2019-6,True
160578,2019058446,40.4401,-80.228,STEUBENVILLE PK,1,1.0,3.0,1.0,2019,1,12.0,2019-6,True
160579,2019058182,40.4648,-79.8287,DUFF RD,1,1.0,3.0,1.0,2019,7,11.0,2019-6,True
160580,2019058187,40.5328,-80.0108,MCKNIGHT RD,1,1.0,3.0,1.0,2019,4,11.0,2019-5,True
160581,2019058230,40.4933,-80.0629,OHIO RIVER BL,1,2.0,3.0,1.0,2019,7,0.0,2019-6,False
160582,2019057609,40.4616,-79.9671,LIBERTY AV,1,1.0,3.0,1.0,2019,5,12.0,2019-6,True
160583,2019057610,40.454,-79.9124,FIFTH AV,1,1.0,3.0,1.0,2019,5,16.0,2019-6,True
160584,2019057654,40.6188,-79.908,MIDDLE RD,1,1.0,3.0,1.0,2019,5,17.0,2019-6,True
160585,2020000261,40.6486,-80.076,PERRY HW,1,2.0,3.0,1.0,2019,6,17.0,2019-12,False
160586,2020000262,40.3393,-80.1279,WASHINGTON PK,1,1.0,3.0,1.0,2019,5,15.0,2019-12,True
160587,2020000267,40.3539,-79.9148,RODEO DR,1,3.0,3.0,1.0,2019,2,20.0,2019-12,False
160589,2019057657,40.4532,-79.9514,MELWOOD AV,1,1.0,3.0,1.0,2019,5,17.0,2019-6,True
160590,2019057665,40.6414,-79.9383,WILLIAM FLINN HW,1,1.0,3.0,1.0,2019,2,19.0,2019-6,True
160591,2019057867,40.3558,-80.1139,CHURCH ST,1,1.0,3.0,1.0,2019,5,14.0,2019-6,True
160592,2019057915,40.4261,-79.895,PENN LINCOLN PY,1,3.0,3.0,1.0,2019,2,22.0,2019-6,False
160594,2020000282,40.469,-80.0091,PERRYSVILLE AV,1,3.0,3.0,1.0,2019,1,2.0,2019-12,False
160595,2020000284,40.4077,-79.9096,EIGHTH AV,1,3.0,3.0,1.0,2019,5,19.0,2019-12,False
160596,2020000352,40.4324,-79.7307,NEW WM PENN HW,1,1.0,3.0,1.0,2019,1,11.0,2019-12,True
160597,2019057927,40.4267,-80.0565,NOBLESTOWN RD,1,1.0,3.0,1.0,2019,6,13.0,2019-6,True
160598,2019057938,40.4439,-80.0278,WEST CARSON ST,1,1.0,3.0,1.0,2019,5,16.0,2019-5,True
160599,2019057942,40.5529,-80.0226,BABCOCK BL,1,1.0,3.0,1.0,2019,6,15.0,2019-5,True
160600,2019058450,40.4323,-80.0081,MAPLE TE,1,1.0,3.0,1.0,2019,1,13.0,2019-6,True
160601,2019057183,40.5378,-79.8348,WEST ALPHA DR,1,1.0,3.0,1.0,2019,4,16.0,2019-6,True
160602,2019057188,40.6672,-80.1021,THORN HILL RD,1,1.0,3.0,1.0,2019,4,17.0,2019-6,True
160603,2019057190,40.488,-80.0565,SHILOH AV,1,1.0,3.0,1.0,2019,3,15.0,2019-6,True
160604,2019057225,40.5377,-79.8432,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2019,4,9.0,2019-5,True
160605,2019058640,40.4311,-79.9954,4TH ST,1,2.0,3.0,1.0,2019,6,1.0,2019-6,False
160606,2019058658,40.4921,-80.0111,EVERGREEN RD,1,1.0,3.0,9.0,2019,2,6.0,2019-6,True
160607,2019058660,40.4418,-80.2031,FARMCREST DR,1,1.0,3.0,1.0,2019,6,12.0,2019-6,True
160608,2019058678,40.4354,-79.9956,1ST AV,1,3.0,3.0,1.0,2019,2,5.0,2019-6,False
160609,2019058721,40.3523,-79.822,LINCOLN WY,1,1.0,3.0,1.0,2019,6,12.0,2019-6,True
160610,2019058745,40.4357,-79.7872,WILLIAM PENN HW,1,1.0,3.0,1.0,2019,2,11.0,2019-6,True
160611,2019058712,40.5761,-80.0148,KUMMER RD,1,2.0,3.0,1.0,2019,7,22.0,2019-6,False
160612,2019058717,40.5076,-80.0585,UNION AV,1,1.0,3.0,1.0,2019,2,8.0,2019-6,True
160614,2019058742,40.4261,-79.9195,TILBURY AV,1,1.0,3.0,1.0,2019,2,11.0,2019-6,True
160615,2019058818,40.4288,-79.9849,13TH ST,1,1.0,3.0,1.0,2019,2,13.0,2019-6,True
160616,2019058820,40.4536,-79.9516,MELWOOD AV,1,1.0,3.0,1.0,2019,2,13.0,2019-6,True
160617,2019058823,40.3858,-79.979,BROWNSVILLE RD,1,1.0,3.0,1.0,2019,2,17.0,2019-6,True
160618,2019058833,40.4573,-79.909,HAMILTON AV,1,1.0,3.0,1.0,2019,1,16.0,2019-6,True
160619,2019058835,40.3859,-79.9671,CHURCHVIEW AV,1,1.0,3.0,1.0,2019,2,15.0,2019-6,True
160620,2019058845,40.4477,-79.9388,AMBERSON AV,1,1.0,3.0,1.0,2019,2,14.0,2019-6,True
160621,2019058854,40.4627,-79.8039,UNIVERSAL RD,1,3.0,3.0,1.0,2019,1,3.0,2019-6,False
160622,2019058862,40.3408,-79.9647,CLAIRTON BL,1,1.0,3.0,1.0,2019,3,19.0,2019-6,True
160623,2019115978,40.5126,-80.1998,THORN RUN RD,1,1.0,3.0,1.0,2019,7,10.0,2019-11,True
160624,2019115980,40.4726,-80.2178,AIRPORT PY,1,1.0,3.0,1.0,2019,2,13.0,2019-11,True
160625,2019115981,40.4586,-80.1728,MONTOUR RUN RD,1,2.0,3.0,1.0,2019,2,17.0,2019-11,False
160626,2019052542,40.1978,-79.8981,RAINBOW RUN RD,1,1.0,3.0,1.0,2019,2,10.0,2019-5,True
160627,2019052545,40.6197,-80.0804,WEXFORD BAYNE RD,1,1.0,3.0,1.0,2019,4,9.0,2019-5,True
160628,2019053132,40.5361,-80.036,PERRY HW,1,1.0,3.0,1.0,2019,6,13.0,2019-5,True
160629,2019053137,40.4171,-80.0662,NOBLESTOWN RD,1,1.0,3.0,1.0,2019,6,11.0,2019-5,True
160630,2019058865,40.5053,-80.223,UNIVERSITY BL,1,1.0,3.0,1.0,2019,2,17.0,2019-6,True
160631,2019058866,40.5018,-80.2277,BUSINESS HW,1,1.0,3.0,1.0,2019,6,7.0,2019-6,True
160632,2019058867,40.5077,-80.2045,SANDHURST DR,1,1.0,3.0,1.0,2019,6,13.0,2019-6,True
160634,2019097316,40.3882,-80.0899,COLLIER AV,1,1.0,3.0,1.0,2019,4,15.0,2019-9,True
160635,2019097318,40.4898,-79.9714,FRANK ST,1,2.0,3.0,1.0,2019,6,23.0,2019-9,False
160636,2019097319,40.4993,-80.1113,CORAOPOLIS RD,1,3.0,3.0,1.0,2019,5,2.0,2019-9,False
160637,2019097321,40.4984,-80.1048,FLEMING PARK RD,1,2.0,3.0,1.0,2019,6,1.0,2019-9,False
160638,2020000360,40.3931,-80.0663,RAMP B RD,1,1.0,3.0,1.0,2019,1,12.0,2019-12,True
160639,2020000369,40.5869,-80.0416,PINE CREEK RD (T,1,1.0,3.0,9.0,2019,3,11.0,2019-12,True
160641,2020000519,40.3583,-80.1053,BOWER HILL RD,1,1.0,3.0,1.0,2019,2,10.0,2019-12,True
160642,2019058926,40.4657,-79.9552,MAIN AV,1,1.0,3.0,1.0,2019,2,14.0,2019-6,True
160644,2019057257,40.5051,-79.8589,ALLEGHENY VALLEY EX,1,1.0,3.0,1.0,2019,5,19.0,2019-5,True
160645,2019057265,40.6523,-79.7926,LARDINTOWN RD,1,1.0,3.0,1.0,2019,7,9.0,2019-6,True
160646,2019057310,40.402,-80.0006,EDGEBROOK AV,1,1.0,3.0,1.0,2019,3,13.0,2019-6,True
160647,2019057312,40.445,-79.8584,GRAHAM BL,1,1.0,3.0,1.0,2019,1,6.0,2019-5,True
160648,2019057313,40.3264,-80.1375,WASHINGTON PK,1,1.0,3.0,1.0,2019,1,18.0,2019-6,True
160649,2019056265,40.3932,-79.8051,5TH AV,1,1.0,3.0,1.0,2019,2,14.0,2019-6,True
160650,2019056269,40.4526,-79.8262,DUFF RD,1,1.0,3.0,1.0,2019,2,15.0,2019-6,True
160651,2019056276,40.343,-79.8377,STEWART ST,1,3.0,3.0,1.0,2019,1,21.0,2019-6,False
